mean_test_score,params,n_neighbors,algorithm,weights,p
0.9138768399345801,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",9,kd_tree,uniform,2
0.9129346512124015,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",9,kd_tree,distance,2
0.9130650169475455,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",10,kd_tree,uniform,1
0.9133447107065823,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",10,kd_tree,distance,1
0.9130650169475455,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",10,kd_tree,uniform,2
0.9121690488041907,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",10,kd_tree,distance,2
0.9060987461186565,"{'algorithm': 'kd_tree', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",11,kd_tree,uniform,1
0.9099848301690013,"{'algorithm': 'kd_tree', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",11,kd_tree,distance,1
0.9060987461186565,"{'algorithm': 'kd_tree', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",11,kd_tree,uniform,2
0.9079345326980965,"{'algorithm': 'kd_tree', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",11,kd_tree,distance,2
0.9095510678138851,"{'algorithm': 'kd_tree', 'n_neighbors': 12, 'p': 1, 'weights': 'uniform'}",12,kd_tree,uniform,1
0.9116902510132971,"{'algorithm': 'kd_tree', 'n_neighbors': 12, 'p': 1, 'weights': 'distance'}",12,kd_tree,distance,1
0.9095510678138851,"{'algorithm': 'kd_tree', 'n_neighbors': 12, 'p': 2, 'weights': 'uniform'}",12,kd_tree,uniform,2
0.9098390575742492,"{'algorithm': 'kd_tree', 'n_neighbors': 12, 'p': 2, 'weights': 'distance'}",12,kd_tree,distance,2
