mean_test_score,params,n_neighbors,algorithm,weights,p
0.907209225153476,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",11,brute,uniform,2
0.8971201023963593,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",11,brute,distance,2
0.9079594207020788,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 1, 'weights': 'uniform'}",12,brute,uniform,1
0.8996646045177652,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 1, 'weights': 'distance'}",12,brute,distance,1
0.9079594207020788,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 2, 'weights': 'uniform'}",12,brute,uniform,2
0.8977162293488824,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 2, 'weights': 'distance'}",12,brute,distance,2
0.9099504610206453,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",13,brute,uniform,1
0.900445613785584,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",13,brute,distance,1
0.9099504610206453,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",13,brute,uniform,2
0.898497238616701,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",13,brute,distance,2
0.906050155253739,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 1, 'weights': 'uniform'}",14,brute,uniform,1
0.8977719310720804,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",14,brute,distance,1
0.906050155253739,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",14,brute,uniform,2
0.8949441797624974,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",14,brute,distance,2
0.903971414349712,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",15,brute,uniform,1
0.8971343241129205,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",15,brute,distance,1
0.903971414349712,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",15,brute,uniform,2
0.8938254047263505,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",15,brute,distance,2
