mean_test_score,params,n_neighbors,algorithm,weights,p
0.8900696864111499,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",14,kd_tree,distance,1
0.906243333570362,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",14,kd_tree,uniform,2
0.8877325843229278,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",14,kd_tree,distance,2
0.9088956837090236,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",15,kd_tree,uniform,1
0.8925916708146673,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",15,kd_tree,distance,1
0.9088956837090236,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",15,kd_tree,uniform,2
0.8909372111213824,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",15,kd_tree,distance,2
0.8582367441750218,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}",2,brute,uniform,1
0.8525397615492191,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 1, 'weights': 'distance'}",2,brute,distance,1
0.8582367441750218,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",2,brute,uniform,2
0.8525397615492191,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 2, 'weights': 'distance'}",2,brute,distance,2
0.8834684396406646,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",3,brute,uniform,1
0.8742029913010502,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",3,brute,distance,1
0.8834684396406646,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",3,brute,uniform,2
0.8741034392851217,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",3,brute,distance,2
0.8895873331911162,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",4,brute,uniform,1
0.8837919836924316,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",4,brute,distance,1
0.8895873331911162,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",4,brute,uniform,2
0.882540472635047,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",4,brute,distance,2
0.8871009030790017,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",5,brute,uniform,1
0.8834696247837114,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",5,brute,distance,1
0.8871009030790017,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",5,brute,uniform,2
0.8802721088435372,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",5,brute,distance,2
0.8948635900353171,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",6,brute,uniform,1
0.8878949489203347,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",6,brute,distance,1
0.8948635900353171,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",6,brute,uniform,2
0.8849937187418522,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",6,brute,distance,2
0.8967598189101424,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",7,brute,uniform,1
0.8893858588731659,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",7,brute,distance,1
0.8967598189101424,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",7,brute,uniform,2
0.8857048045699116,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",7,brute,distance,2
0.8966650074664011,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",8,brute,uniform,1
0.887766953471284,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",8,brute,distance,1
